P24046	P07727
P24046	P22771
P24046	P23415
P24046	P23416
P24046	Q64018
P24046	Q91XP5
P24226	P24226
P24226	Q8G2R2
P24385	P24385
P24385	P25322
P24387	P24387
P24822	P24822
P24822	P05187
P24822	P09923
P24822	P10696
P24822	P15693
P24822	P19111
P24822	P24823
P24822	P05186
P24822	P09242
P24822	P09487
P24864	P24864
P25023	P25023
P25023	P30411
P25023	Q28642
P25023	P46663
P25023	P48748
P25023	Q3BCU0
P25023	Q8HZP2
P25023	P97583
P25023	Q61125
P25023	Q9BDQ5
P25023	Q2XUH7
P25054	P25054
P25085	P25085
P25085	P18510
P25116	P25116
P25116	P32249
P25116	D4A7K7
P25116	Q3U6B2
P25122	P25122
P25376	P25376
P25708	P25708
P25779	P25779
P25779	O70370
P25779	Q02765
P25779	P25774
P25779	P36400
P25779	Q95WR6
P25779	Q95PM0
P25786	P25786
P25931	P25931
P25963	P25963
P26196	P26196
P26431	P26431
P26431	P19634
P26431	P23791
P26431	Q9W6Q1
P26435	P26435
P26435	Q14973
P26435	P70172
P26435	Q12908
P26435	Q62633
P26447	P26447
P26447	P04271
P26447	P04631
P26660	P26660
P26660	A3EZJ3
P26660	O39927
P26660	O39930
P26660	P26661
P26660	Q8JXU8
P26660	Q99IB8
P26660	P26664
P26660	C1KIQ2
P26660	O39929
P26660	O92972
P26660	P26662
P26660	P26663
P26660	P27958
P26660	P29846
P26660	Q0ZMF1
P26660	Q9WMX2
P26660	Q81258
P26660	Q81495
P26660	Q2Q167
P26660	Q5L478
P26660	Q69422
A0A045ISB3	A0A045ISB3
A0A045ISB3	I6WXK4
A0A045ISB3	P96830
A0A072ZLE6	A0A072ZLE6
A0A087WW23	A0A087WW23
A0A087WW23	P20291
A0A087WW23	P20292
A0A087WW23	P30355
A0A087WW23	A6XA80
A0A087WW23	Q16873
A0A0C5PRQ1	A0A0C5PRQ1
A0A0C5PRQ1	A8Q2D1
A0A0C7ACN7	A0A0C7ACN7
A0A0E7NXW5	A0A0E7NXW5
A0A0R4IM31	A0A0R4IM31
A0A0T9WNE5	A0A0T9WNE5
A0A0T9WNE5	P9WPP7
A0A1D5QZY8	A0A1D5QZY8
A0A1D5QZY8	P30082
A0A1D5QZY8	P47871
A0A1D5QZY8	Q61606
A0A1D5QZY8	P48546
A0A1D5QZY8	P43219
A0A1D8D5K2	A0A1D8D5K2
A0A1D8D5K2	Q66478
A0A1D8D5K2	P03303
A0A1D8D5K2	P03313
A0A1D8D5K2	Q82122
A0A1D8D5K2	Q4U254
A0A2S9PH42	A0A2S9PH42
A0A2S9PM60	A0A2S9PM60
A0A2S9PM60	P06612
A0A380PJR2	A0A380PJR2
A0A380PJR2	P9WQA3
A0A6L0XH39	A0A6L0XH39
A0A8I3N393	A0A8I3N393
A0A8I3N393	O75907
A0A8I3N393	Q9BRH5
A0A8I3N393	Q9ERM3
A0A8I3N393	Q9Z2A7
A0JN73	A0JN73
A0QP27	A0QP27
A0R666	A0R666
A0R666	P9WMC1
A1YYP7	A1YYP7
A1YYP7	P25462
A1YYP7	Q01HZ7
A1YYP7	Q42950
A1YYP7	P15104
A1YYP7	Q43760
A1Z1Q3	A1Z1Q3
A2RI47	A2RI47
A2RP81	A2RP81
A2RP81	D5HSX5
A3KMY8	A3KMY8
A3KMY8	P08236
A3KMY8	P06760
A3KMY8	P12265
A3KMY8	Q8XP19
A3KMY8	P05804
A3M3H0	A3M3H0
A4D1B5	A4D1B5
A4D1P6	A4D1P6
A4I591	A4I591
A4TVL0	A4TVL0
A5A4K9	A5A4K9
A5A4K9	O08725
A5A4K9	Q8MHZ5
A5A4K9	Q92847
A5A4K9	Q99P50
A5D7T0	A5D7T0
A5PKW4	A5PKW4
A5U4N0	A5U4N0
A5U4N0	P9WID5
A6T4N9	A6T4N9
A6T4N9	P0A725
A6T4N9	P47205
A6T4N9	B5ATN6
A6T4N9	O67648
A6T5R0	A6T5R0
A7L861	A7L861
A7L861	P52020
A7L861	Q92206
A7MCY6	A7MCY6
A8K2H7	A8K2H7
A8K2H7	Q16581
A8NS89	A8NS89
A8PUY1	A8PUY1
A9JQL9	A9JQL9
A9XFY4	A9XFY4
A9XFY4	P02708
A9XFY4	P09483
A9XFY4	O70174
A9XFY4	H6TY12
A9XFY4	O46128
A9XFY4	P25162
A9XFY4	P09482
A9XFY4	P12389
A9XFY4	P17787
A9XFY4	P12390
A9XFY4	P32297
A9XFY4	P04757
A9XFY4	P43143
A9XFY4	P43681
A9XFY4	P22770
A9XFY4	P36544
A9XFY4	P49582
A9XFY4	Q05941
A9XFY4	Q866A2
B0BNF9	B0BNF9
B0BNF9	I3LVF1
B0BNF9	Q9UJM8
B0BNF9	Q9WU19
B0BNF9	Q07523
B0BNF9	Q9NYQ3
B0KZK1	B0KZK1
B0KZK1	P00690
B0KZK1	P04746
B0KZK1	P0DUB6
B1JQH1	B1JQH1
B1JRQ0	B1JRQ0
B1JRQ0	Q8Z9U1
B2ZB02	B2ZB02
B2ZB02	P07524
B3VTJ2	B3VTJ2
B3VTJ2	Q01062
B4EH87	B4EH87
B4EH87	Q9HYN5
B4URF7	B4URF7
B4URF7	P03428
B5DF27	B5DF27
B5DF27	P58022
B5DF27	Q9Y4K0
B5DF27	P58215
B5DF27	Q96JB6
B5Y1L0	B5Y1L0
B5Y1L0	P0AF12
B5Y1L0	P0AF14
B5Y1L0	Q5HFG2
B6TK44	B6TK44
B7UUK1	B7UUK1
B7UUK1	P00630
B8R6A5	B8R6A5
B8R6A5	P28585
B8R6A5	Q2XPY6
B8R6A5	Q670S6
B8R6A5	Q840M4
B8R6A5	Q9EXV5
B8R6A5	Q9L5C7
B8R6A5	A8RR46
B8R6A5	P9WKD2
B8R6A5	Q6JP75
B8R6A5	Q46991
B8R6A5	A0ZX81
B8R6A5	A3FFR5
B8R6A5	A4KCT8
B8R6A5	P0A3M1
B8R6A5	P0AD63
B8R6A5	P0AD64
B8R6A5	P62593
B8R6A5	Q4GY26
B8R6A5	Q4TVR4
B8R6A5	Q5J463
B8R6A5	Q6GWS8
B8R6A5	Q6REX6
B8R6A5	Q6W9J1
B8R6A5	Q7X575
B8R6A5	Q83YP9
B8R6A5	Q932Y6
B8R6A5	A8DS27
B8R6A5	Q848S6
B8R6A5	Q93LQ9
B8R6A5	Q9F663
B8R6A5	D1MIX9
B8R6A5	D2SSQ3
B8R6A5	Q3SAW3
B8R6A5	P00807
B8R6A5	P00808
B8R6A5	A1E3K9
B8R6A5	P00809
C3SIU2	C3SIU2
C3TIE2	C3TIE2
C7C422	C7C422
C7C422	E5KIY2
C7C422	D1MEN9
C7C422	Q2HY42
C7C422	Q8GDC1
C7C422	Q9K2N0
C7C422	Q9XAY4
C7C422	P04190
C7C422	P14488
C7C422	Q93T40
C7C422	P52699
C7C422	Q6TUJ4
C7C422	Q79MP6
C7C422	Q704V1
C7C422	P25910
D3W065	D3W065
D3Z7P3	D3Z7P3
D3Z7P3	O94925
D3Z7P3	P13264
D3ZFJ0	D3ZFJ0
D3ZFJ0	Q9JHG7
D3ZFJ0	A0A0G2K344
D3ZFJ0	P32871
D3ZFJ0	P42336
D3ZFJ0	P42337
D3ZFJ0	P42338
D3ZFJ0	Q8BTI9
D3ZFJ0	Q9Z1L0
D3ZFJ0	O00329
D3ZFJ0	O35904
D3ZGQ2	D3ZGQ2
D3ZGQ2	O00142
D3ZGQ2	Q9XZT6
D3ZGQ2	P27707
D3ZGQ2	P43346
D4ADR1	D4ADR1
D4ADR1	Q9H1C0
D4ADR1	Q9HC97
D4ADR1	Q9ES90
D4ADR1	Q33BM1
E2JF22	E2JF22
E2JF22	Q92508
E2QF15	E2QF15
E2QF15	P0C1R8
E9PTA2	E9PTA2
E9PTA2	O94759
E9PTA2	Q1A7N1
E9PTA2	Q7Z2W7
E9PTA2	Q8R455
E9PTA2	Q8R4D5
E9PTA2	Q8TD43
E9PTA2	Q9NZQ8
E9PTA2	Q9JJH7
E9PTA2	Q9BW91
E9QYP0	E9QYP0
F1L1D9	F1L1D9
F1M391	F1M391
F1M391	Q3TBT3
F1M391	Q86WV6
F1MN93	F1MN93
F1MN93	P11387
F1MN93	Q04750
F1MN93	Q9WUL0
F1MN93	Q2HPH0
G1SGC5	G1SGC5
G5EF15	G5EF15
G7N604	G7N604
G7N604	A9QW74
G7N604	Q64663
G7N604	Q64F92
G7N604	Q99572
G7N604	Q9Z1M0
G7N604	P49654
G7N604	P56373
G7N604	Q3UR32
I3LIR5	I3LIR5
I3LIR5	O70282
I3LIR5	P32358
I3LTK9	I3LTK9
I6L8L7	I6L8L7
I6X8D2	I6X8D2
K9N5Q8	K9N5Q8
K9N5Q8	P0DTC2
K9N5Q8	P59594
O00182	O00182
O00182	O00214
O00182	P56470
O00206	O00206
O00206	Q9QUK6
O00231	O00231
O00255	O00255
O00257	O00257
O00257	O95931
O00264	O00264
O00299	O00299
O00391	O00391
O00400	O00400
O00418	O00418
O00418	P70531
O00421	O00421
O00443	O00443
O00443	O00750
O00443	O75747
O00481	O00481
O00487	O00487
O00512	O00512
O00519	O00519
O00519	O08914
O00519	P97612
O00555	O00555
O00555	P07293
O00555	Q02485
O00555	Q00975
O00555	Q02294
O00555	O55017
O00560	O00560
O00571	O00571
O00571	O00148
O00625	O00625
O00746	O00746
O00746	P22392
O00746	O60361
O00754	O00754
O00754	C0HJB3
O00763	O00763
O00763	E9Q4Z2
O00763	Q1HEC0
O00763	H9BT73
O00763	Q3V4E6
O00763	Q13085
O00763	P11497
O00763	Q5SWU9
O00763	A0A0D1DYD5
O00763	P24182
O00763	P37798
O00764	O00764
O00767	O00767
O00767	P07308
O00767	P13516
O00767	Q86SK9
O01739	O01739
O01739	O45307
O01739	Q19564
O01739	D3ZDM7
O01739	P31228
O01739	Q922Z0
O01739	Q99489
O02853	O02853
O02853	P41222
O07911	O07911
O08557	O08557
O08557	O94760
O08663	O08663
O08663	P50579
O08689	O08689
O08703	O08703
O08703	Q12809
O08703	Q9TSZ3
O08703	Q9H252
O08703	Q9ULD8
O08816	O08816
O08878	O08878
O08878	Q99527
O13383	O13383
O14492	O14492
O14686	O14686
O14717	O14717
O14727	O14727
O14744	O14744
O14745	O14745
O14746	O14746
O14746	Q673L6
O14788	O14788
O14788	O35235
O14791	O14791
O14874	O14874
O14929	O14929
O14980	O14980
O15054	O15054
O15055	O15055
O15068	O15068
O15120	O15120
O15121	O15121
O15121	Q5XIF5
O15229	O15229
O15229	O88867
O15229	Q91WN4
O15229	Q84HF5
O15254	O15254
O15254	P07872
O15254	Q15067
O15270	O15270
O15294	O15294
O15297	O15297
O15305	O15305
O15355	O15355
O15399	O15399
O15399	Q62645
O15399	Q00961
O15399	Q14957
O15455	O15455
O15527	O15527
O15550	O15550
O15552	O15552
O15552	Q76EI6
O15552	Q8VCK6
O15552	O14842
O15552	Q76JU9
O15552	Q76JV1
O15552	Q8K3T4
O15648	O15648
O15648	Q4E657
O15727	O15727
O15727	Q9GPQ4
O26232	O26232
O31272	O31272
O31272	P26918
O31272	Q44079
O32393	O32393
O32449	O32449
O33336	O33336
O35049	O35049
O35049	Q9NY59
O35240	O35240
O35240	P78348
O35240	P55926
O35240	Q6NXK8
O35240	Q925H0
O35240	Q9UHC3
O35491	O35491
O35491	O35492
O35491	P49760
O35491	P49761
O35491	P49759
O35491	O35493
O35491	P22518
O35491	Q9HAZ1
O35678	O35678
O35678	Q8R431
O35678	Q99685
O35949	O35949
O35949	Q9HB03
O35949	Q920L5
O35949	Q9H5J4
O41156	O41156
O43148	O43148
O43175	O43175
O43187	O43187
O43315	O43315
O43353	O43353
O43353	G3V783
O43353	P58801
O43426	O43426
O43426	O15056
O43451	O43451
O43451	P23739
O43451	B5THE3
O43451	P14410
O43451	P56526
O43451	P70699
O43451	P10253
O43451	Q6P7A9
O43451	Q9MYM4
O43451	Q9LGC6
O43464	O43464
O43497	O43497
O43497	O54898
O43497	O88427
O43497	Q9EQ60
O43497	O95180
O43497	Q27YN9
O43497	Q9P0X4
O43497	Q9Z0Y8
O43511	O43511
O43511	Q9R155
O43511	P40879
O43511	Q9WVC8
O43511	Q9BXS9
O43521	O43521
O43524	O43524
O43524	Q12778
O43598	O43598
O43598	O35820
O43683	O43683
O43739	O43739
O43739	O08967
O43739	P97696
O43739	Q99418
O43741	O43741
O43741	P80386
O43741	Q9Y478
O43791	O43791
O43826	O43826
O43895	O43895
O43895	Q9NQW7
O43924	O43924
O46521	O46521
O49150	O49150
O49150	P09186
O49150	P08170
O49150	P24095
O49150	P38417
O52691	O52691
O54050	O54050
O54798	O54798
O54798	P32247
O54798	Q8K418
O54798	P28336
O54798	P30550
O54908	O54908
O54912	O54912
O54912	O14649
O54912	Q9ES08
O54912	Q9NPC2
O55143	O55143
O55143	P11507
O55143	P16615
O55143	O14983
O55143	P04191
O55143	Q64578
O55143	Q93084
O55242	O55242
O55242	Q60492
O55242	Q99720
O55242	Q9R0C9
O60240	O60240
O60260	O60260
O60313	O60313
O60331	O60331
O60331	P70182
O60331	Q99755
O60331	O14986
O60331	P70181
O60331	Q8TBX8
O60331	P78356
O60331	P48426
O60346	O60346
O60391	O60391
O60462	O60462
O60462	O14786
O60462	Q9QWJ9
O60502	O60502
O60502	Q8VIJ5
O60551	O60551
O60551	P30419
O60551	P30418
O60551	Q4Q5S8
O60551	Q9UVX3
O60563	O60563
O60568	O60568
O60568	O00469
O60568	Q02809
O60602	O60602
O60671	O60671
O60678	O60678
O60725	O60725
O60733	O60733
O60841	O60841
O60906	O60906
O60906	O70572
O60906	Q9ET64
O60930	O60930
O60930	P0A7Y4
O60939	O60939
O60993	O60993
O60993	Q9GT49
O61059	O61059
O61142	O61142
O64411	O64411
O68720	O68720
O68720	P15273
O69638	O69638
O69721	O69721
O70127	O70127
O70127	O95342
O70127	P08183
O70127	P21447
O70127	P06795
O70196	O70196
O70196	P23687
O70196	P48147
O70196	Q9QUR6
O70196	Q9XTA2
O70196	P27028
O70212	O70212
O70212	P23979
O70212	P46098
O70212	P35563
O70212	O95264
O70276	O70276
O70276	Q16518
O70276	Q28175
O70276	Q9YGX2
O70342	O70342
O70342	Q15761
O70342	Q63634
O70423	O70423
O70423	O08590
O70423	Q16853
O70423	Q9TTK6
O70423	O75106
O70423	P19801
O70424	O70424
O70444	O70444
O70444	P06803
O70444	P11309
O70444	Q86V86
O70444	Q9P1W9
O70444	Q9BXA6
O74036	O74036
O74036	Q06609
O75030	O75030
O75151	O75151
O75151	Q6ZMT4
O75151	Q9UPP1
O75306	O75306
O75342	O75342
O75342	O35936
O75342	O15296
O75342	P09917
O75342	P12527
O75342	P48999
O75342	Q9BEG3
O75342	P12530
O75342	P16050
O75342	P16469
O75342	P39654
O75342	Q02759
O75342	P18054
O75342	P39655
O75351	O75351
O75356	O75356
O75365	O75365
O75365	Q93096
O75365	Q12974
O75381	O75381
O75387	O75387
O75417	O75417
O75460	O75460
O75460	Q76MJ5
O75460	Q9EQY0
O75475	O75475
O75530	O75530
O75581	O75581
O75604	O75604
O75643	O75643
O75688	O75688
O75688	P35813
O75807	O75807
O75832	O75832
O75899	O75899
O75899	O88871
O75912	O75912
O75912	Q13574
O75936	O75936
O76031	O76031
O76083	O76083
O76083	O70628
O76083	Q8QZV1
O77078	O77078
O77078	Q2FZS0
O77078	C3TDZ2
O77078	P0A6R0
O77078	P43711
O77078	P0DB00
O77078	Q820T1
O77078	P9WNG3
O77760	O77760
O77760	O70536
O77760	P35610
O77760	Q60457
O77760	Q61263
O77760	Q95214
O77760	O77759
O77760	O75908
O77760	O88908
O78749	O78749
O78749	P00395
O78750	O78750
O78750	P00403
O85361	O85361
O87171	O87171
O88634	O88634
O88634	Q96RI0
O88634	O14843
O88634	B2GV46
O88634	Q3UFD7
O88634	P21730
O88634	Q9P296
O88693	O88693
O88693	Q16739
O88763	O88763
O88763	Q8NEB9
O88838	O88838
O88838	Q99619
O93874	O93874
O93874	Q8I2S7
O93874	Q965D6
O94782	O94782
O94811	O94811
O94811	Q27957
O94953	O94953
O94953	O75164
O94953	Q6B0I6
O94953	B2RXH2
O94953	Q9H3R0
O94956	O94956
O94956	Q9NPD5
O94956	Q9Y6L6
O94966	O94966
O95140	O95140
O95259	O95259
O95263	O95263
O95263	O60658
O95278	O95278
O95279	O95279
O95340	O95340
O95347	O95347
O95352	O95352
O95393	O95393
O95453	O95453
O95470	O95470
O95470	Q8R0X7
O95479	O95479
O95503	O95503
O95503	Q9HC52
O95544	O95544
O95563	O95563
O95573	O95573
O95573	P41216
O95573	P33121
O95573	Q9UKU0
O95573	Q9ULC5
O95602	O95602
O95619	O95619
O95644	O95644
O95644	Q13469
O95749	O95749
O95760	O95760
O95785	O95785
O95817	O95817
O95822	O95822
O95822	Q99J39
O95848	O95848
O95870	O95870
O96673	O96673
O96935	O96935
O97438	O97438
P00156	P00156
P00156	P24964
P00166	P00166
P00189	P00189
P00189	O15528
P00189	O35084
P00189	P30099
P00189	P15539
P00189	Q64546
P00325	P00325
P00325	P07327
P00325	P11766
P00325	P12711
P00325	P28474
P00336	P00336
P00336	P00338
P00336	P00342
P00336	P06151
P00336	P07195
P00336	P16125
P00336	V9HWB9
P00336	Q0PJ46
P00336	Q27743
P00336	Q6VVP7
P00346	P00346
P00346	P40926
P00349	P00349
P00349	P52209
P00349	P85968
P00371	P00371
P00371	O35078
P00371	P14920
P00371	P18894
P00371	Q95XG9
P00382	P00382
P00387	P00387
P00438	P00438
P00451	P00451
P00451	P12259
P00505	P00505
P00505	P17174
P00514	P00514
P00547	P00547
P00558	P00558
P00563	P00563
P00642	P00642
P00651	P00651
P00669	P00669
P00669	P61823
P00698	P00698
P00720	P00720
P00727	P00727
P00727	P28838
P00727	P28839
P00751	P00751
P00751	P04186
P00800	P00800
P00817	P00817
P00845	P00845
P00970	P00970
P01011	P01011
P01011	P05154
P01011	Q91WP6
P01011	P20848
P01015	P01015
P01031	P01031
P01042	P01042
P01103	P01103
P01103	P10242
P01106	P01106
P01120	P01120
P01120	P01111
P01120	P01112
P01120	P01116
P01120	P20171
P01120	P08134
P01120	P61586
P01120	P63000
P01120	P60953
P01120	P63001
P01120	Q9DDV6
P01120	Q15382
P01127	P01127
P01127	P04085
P01223	P01223
P01256	P01256
P01256	P06881
P01256	P10092
P01270	P01270
P01275	P01275
P01282	P01282
P01355	P01355
P01355	P06307
P01584	P01584
P01584	P10749
P01589	P01589
P01589	P01590
P01721	P01721
P01730	P01730
P02144	P02144
P02458	P02458
P02458	P02452
P02550	P02550
P02550	C5ISA2
P02550	Q27352
P02550	Q13509
P02550	P07437
P02550	Q6B856
P02666	P02666
P02675	P02675
P02699	P02699
P02748	P02748
P02751	P02751
P02752	P02752
P02753	P02753
P02754	P02754
P02766	P02766
P02768	P02768
P02768	P02769
P02768	P07724
P02778	P02778
P02795	P02795
P02866	P02866
P02879	P02879
P03070	P03070
P03070	P03072
P03118	P03118
P03118	P04015
P03118	P03120
P27169	P27169
P27169	Q15165
P27169	Q15166
P27296	P27296
P27471	P27471
P27544	P27544
P27544	P27545
P27694	P27694
P27695	P27695
P27808	P27808
P27808	P26572
P27815	P27815
P27815	O89085
P27815	O77823
P27815	P14646
P27815	Q07343
P27815	Q08499
P27815	P14270
P27815	Q01063
P27815	Q9NP56
P27867	P27867
P27987	P27987
P27987	B2RXC2
P27987	P23677
P28062	P28062
P28062	O55234
P28062	P28063
P28062	P28074
P28070	P28070
P28072	P28072
P28072	P28065
P28072	P28076
P28340	P28340
P28715	P28715
P28720	P28720
P28776	P28776
P28776	P14902
P28776	Q9ERD9
P28776	Q6ZQW0
P28776	Q8R0V5
P28887	P28887
P29144	P29144
P29144	Q64560
P29274	P29274
P29274	C9JQD8
P29274	P46616
P29274	P30543
P29274	Q60613
P29274	P28647
P29274	Q61618
P29274	P29276
P29274	P34970
P29274	P25099
P29274	P28190
P29274	P30542
P29274	P47745
P29274	P49892
P29274	Q4VQ11
P29274	Q60612
P29274	P35342
P29274	O02667
P29371	P29371
P29371	P16177
P29371	P30098
P29371	Q2WGM0
P29371	P14600
P29371	P25103
P29371	P30547
P29371	Q5DUB1
P29371	Q64077
P29371	P05363
P29371	P16610
P29371	P21452
P29371	P79218
P29372	P29372
P29375	P29375
P29375	Q3UXZ9
P29375	P41229
P29375	Q9BY66
P29375	Q9UGL1
P29401	P29401
P29410	P29410
P29410	P54819
P29410	P29411
P29804	P29804
P29853	P29853
P29853	B7VU80
P29965	P29965
P29994	P29994
P29994	P79248
P30043	P30043
P30084	P30084
P30085	P30085
P30086	P30086
P30124	P30124
P30124	P0ACB2
P30124	Q59643
P30124	P13716
P30305	P30305
P30305	P30304
P30305	P30306
P30307	P30307
P0C0L6	P0C0L6
P0C0L6	Q6W5P4
P0C0L6	Q8BZP8
P0C1S0	P0C1S0
P0C1U8	P0C1U8
P0C264	P0C264
P0C5J4	P0C5J4
P0C5J4	Q9Y2T5
P0C5S6	P0C5S6
P0C6W4	P0C6W4
P0C6W4	K9N7C7
P0C6W4	P0C6W3
P0C6W4	P0C6X1
P0C6W4	P0DTD1
P0C6W4	P0C6U8
P0C6W4	P0C6X7
P0C6W4	P0DTC1
P0C6W4	P0C6W5
P0C6W4	P0C6X4
P0C6W4	P0C6X6
P0C6W4	P0C6Y4
P0C6W4	P0C6X5
P0C6W4	P0C6U6
P0C6W4	Q98VG9
P0C6W4	Q3Y5H1
P0C7A3	P0C7A3
P0C7A3	Q96T53
P0C870	P0C870
P0CS83	P0CS83
P0CX82	P0CX82
P0CY54	P0CY54
P0DMS9	P0DMS9
P0DP23	P0DP23
P0DP23	P27482
P0DP23	P62157
P0DPA2	P0DPA2
P0DPD8	P0DPD8
P0DPD8	P07861
P0DPD8	P08049
P0DPD8	P08473
P0DPD8	Q61391
P0DPD8	P42892
P0DPD8	P42891
P0DPD8	P42893
P0DPD8	Q495T6
P0DPI0	P0DPI0
P0DPI0	P0DPI1
P0DPI0	Q45894
P0DPI0	P10844
P0DPI0	P30996
P0DPI0	Q00496
P10070	P10070
P10070	P08151
P10070	P47806
P10123	P10123
P10123	P12271
P10145	P10145
P10153	P10153
P10173	P10173
P10173	Q59388
P10236	P10236
P10274	P10274
P10274	Q82134
P10274	Q82323
P10443	P10443
P10443	O34623
P10481	P10481
P10515	P10515
P10515	P9WIS7
P10520	P10520
P10520	P96471
P10613	P10613
P10613	Q16850
P10613	Q64654
P10613	Q7Z1V1
P10613	A2TEF2
P10613	P9WPP8
P10613	P9WPP9
P10613	Q96W81
P10613	A1XG20
P10619	P10619
P10620	P10620
P10620	A0SYQ0
P10620	O14684
P10620	Q9JM51
P10636	P10636
P10636	P29172
P10636	P19332
P10646	P10646
P10688	P10688
P10739	P10739
P10768	P10768
P10809	P10809
P10938	P10938
P10938	P11086
P10938	O55239
P10938	P40261
P10938	O95050
P10938	O97972
P10997	P10997
P11137	P11137
P11172	P11172
P11172	P07817
P11274	P11274
P11308	P11308
P11411	P11411
P18074	P18074
P18298	P18298
P18298	P31153
P18298	Q00266
P18298	B1LDF1
P18405	P18405
P18405	P24008
P18405	P31213
P18405	P31214
P18440	P18440
P18440	P50293
P18440	P50295
P18440	O86309
P18584	P18584
P18688	P18688
P18688	P46019
P18848	P18848
P18858	P18858
P18886	P18886
P18886	P23786
P19021	P19021
P19112	P19112
P19112	P00636
P19112	P09467
P19112	Q9QXD6
P19139	P19139
P19139	P28523
P19139	P68400
P19139	Q60737
P19156	P19156
P19156	P05023
P19156	P05024
P19156	P50997
P19156	P50993
P19205	P19205
P19320	P19320
P19419	P19419
P19438	P19438
P19440	P19440
P19440	P07314
P19621	P19621
P19711	P19711
P19821	P19821
P19838	P19838
P19971	P19971
P19971	Q5FVR2
P19971	B1LEI7
P19971	B7MNI9
P19971	P07650
P19971	Q8XB35
P20035	P20035
P20035	P00492
P20272	P20272
P20272	P21554
P20272	P47746
P20272	P34972
P20272	P47936
P20272	Q9QZN9
P20618	P20618
P20618	O09061
P20645	P20645
P20749	P20749
P20831	P20831
P20831	P05653
P20831	P0AES4
P20831	P9WG47
P20831	P0AFI2
P20831	Q45066
P20831	P0C1U9
P20831	Q2FYS4
P20916	P20916
P20933	P20933
P21183	P21183
P21236	P21236
P21236	P02979
P21236	P13956
P21275	P21275
P21281	P21281
P21549	P21549
P21583	P21583
P21588	P21588
P21588	P21589
P21588	Q61503
P21643	P21643
P21643	P48775
P21643	P48776
P21673	P21673
P21687	P21687
P21912	P21912
P22083	P22083
P22083	Q11130
P22083	Q11128
P22083	P51993
P22083	Q9Y231
P22301	P22301
P22307	P22307
Q8TDQ0	Q8TDQ0
Q8TDR2	Q8TDR2
Q8TDS5	Q8TDS5
Q8TDU6	Q8TDU6
Q8TDU6	Q80SS6
Q8TDU6	Q80T02
Q8TDU9	Q8TDU9
Q8TDX5	Q8TDX5
Q8TDX6	Q8TDX6
Q8TE04	Q8TE04
Q8TE04	Q9BZ23
Q8TE04	Q9H999
Q8TEK3	Q8TEK3
Q8TF40	Q8TF40
Q8TF76	Q8TF76
Q8VBX4	Q8VBX4
Q8VCC1	Q8VCC1
Q8VCC1	O08699
Q8VCC1	P15428
Q8VCR2	Q8VCR2
Q8VCR2	Q7Z5P4
Q8VNN2	Q8VNN2
Q8VNN2	P00722
Q8WQX9	Q8WQX9
Q8WSF8	Q8WSF8
Q8WSF8	P58154
Q8WTS6	Q8WTS6
Q8WTV0	Q8WTV0
Q8WTV0	Q61009
Q8WTV0	Q07969
Q8WTX7	Q8WTX7
Q8WU20	Q8WU20
Q8WUM9	Q8WUM9
Q8WUM9	Q08357
Q8WVB3	Q8WVB3
Q8WVY7	Q8WVY7
Q8WWR8	Q8WWR8
Q8WWR8	Q9UQ49
Q8WWR8	Q9Y3R4
Q8WWT9	Q8WWT9
Q8WWT9	Q67BT3
Q8WWT9	Q8CJ44
Q8WWT9	Q13183
Q8WWT9	Q86YT5
Q8WXE1	Q8WXE1
Q8WXS5	Q8WXS5
Q8WXS5	Q8VHW5
Q8WXS5	Q9Y698
Q8WYB5	Q8WYB5
Q8WYB5	Q8BZ21
Q8WYB5	Q92794
Q8WYB5	O95251
Q8WYN0	Q8WYN0
Q8WYN0	Q9Y4P1
Q8WZA2	Q8WZA2
Q8WZA2	Q9EQZ6
Q8WZA2	O95398
Q8Z5I4	Q8Z5I4
Q8ZEY1	Q8ZEY1
Q91VJ1	Q91VJ1
Q91XB0	Q91XB0
Q91XB0	Q9NSU2
Q920L1	Q920L1
Q920L1	O60427
Q920L1	Q920R3
Q920L1	O95864
Q920L1	Q9Z0R9
Q920L1	Q9Z122
Q92499	Q92499
Q92551	Q92551
Q92551	Q96PC2
Q92551	Q9UHH9
Q92560	Q92560
Q92564	Q92564
Q92564	Q9BTE7
Q92630	Q92630
Q92698	Q92698
Q92743	Q92743
Q92793	Q92793
Q92793	Q09472
Q9BVJ7	Q9BVJ7
Q9BVS4	Q9BVS4
Q9BX63	Q9BX63
Q9BX84	Q9BX84
Q9BX84	Q96QT4
Q9BX84	Q923J1
Q9BXU1	Q9BXU1
Q9BY32	Q9BY32
Q9BYW2	Q9BYW2
Q9BZ95	Q9BZ95
Q9BZ95	O96028
Q9BZE4	Q9BZE4
Q9BZM1	Q9BZM1
Q9BZX2	Q9BZX2
Q9C000	Q9C000
Q9C0B1	Q9C0B1
Q9C0H9	Q9C0H9
Q9C5U0	Q9C5U0
Q9C5U0	Q9C5U1
Q9CAJ0	Q9CAJ0
Q9CAK8	Q9CAK8
Q9CAK8	P62617
Q9CAK8	P9WKG5
Q9D2Y4	Q9D2Y4
Q9D2Y4	Q8NB16
Q9D6K9	Q9D6K9
Q9D6K9	Q6ZMG9
Q9D6K9	Q9HA82
Q9D6K9	Q924Z4
Q9D6K9	Q96G23
Q9D8T2	Q9D8T2
